,stock,date,0
94,Freddie Mac 0.375% 23sep2025,2022-10-28,-498.50839286985456
95,Freddie Mac 0.375% 23sep2025,2022-10-31,69.37238443630235
96,Freddie Mac 0.375% 23sep2025,2022-11-01,-212.1933513431527
97,Freddie Mac 0.375% 23sep2025,2022-11-02,-144.82669521064554
98,Freddie Mac 0.375% 23sep2025,2022-11-03,-237.54785190300936
99,Freddie Mac 0.375% 23sep2025,2022-11-04,154.75036048205993
100,Freddie Mac 0.375% 23sep2025,2022-11-07,-257.4418727699126
101,Freddie Mac 0.375% 23sep2025,2022-11-08,377.5732721099371
102,Freddie Mac 0.375% 23sep2025,2022-11-09,236.99704221000457
103,Freddie Mac 0.375% 23sep2025,2022-11-10,1054.71039600002
104,Freddie Mac 0.375% 23sep2025,2022-11-11,0.0
105,Freddie Mac 0.375% 23sep2025,2022-11-14,-212.7039442879891
106,Freddie Mac 0.375% 23sep2025,2022-11-15,138.88077260617592
107,Freddie Mac 0.375% 23sep2025,2022-11-16,172.61022136576412
108,Freddie Mac 0.375% 23sep2025,2022-11-17,-495.7615946622916
109,Freddie Mac 0.375% 23sep2025,2022-11-18,24.073140745418414
110,Freddie Mac 0.375% 23sep2025,2022-11-21,-45.11876300025642
111,Freddie Mac 0.375% 23sep2025,2022-11-22,-13.851768919914548
112,Freddie Mac 0.375% 23sep2025,2022-11-23,201.65182215305003
113,Freddie Mac 0.375% 23sep2025,2022-11-25,19.955791375966555
114,Freddie Mac 0.375% 23sep2025,2022-11-28,68.11751065270732
115,Freddie Mac 0.375% 23sep2025,2022-11-29,-50.569351707413034
116,Freddie Mac 0.375% 23sep2025,2022-11-30,390.08598876349083
117,Freddie Mac 0.375% 23sep2025,2022-12-01,-105.65596602478308
118,Freddie Mac 0.375% 23sep2025,2022-12-02,615.8537994841856
119,Freddie Mac 0.375% 23sep2025,2022-12-05,-314.7387574240636
120,Freddie Mac 0.375% 23sep2025,2022-12-06,60.019600190073106
121,Freddie Mac 0.375% 23sep2025,2022-12-07,359.2801719953527
122,Freddie Mac 0.375% 23sep2025,2022-12-08,-343.77782234438996
123,Freddie Mac 0.375% 23sep2025,2022-12-09,-227.60131902009584
124,Freddie Mac 0.375% 23sep2025,2022-12-12,153.01137358188066
125,Freddie Mac 0.375% 23sep2025,2022-12-13,-22.62900060294737
126,Freddie Mac 0.375% 23sep2025,2022-12-14,444.6337135502224
127,Freddie Mac 0.375% 23sep2025,2022-12-15,80.79029123792066
128,Freddie Mac 0.375% 23sep2025,2022-12-16,163.9239643118301
129,Freddie Mac 0.375% 23sep2025,2022-12-19,-253.89883541996028
130,Freddie Mac 0.375% 23sep2025,2022-12-20,100.4221546107276
131,Freddie Mac 0.375% 23sep2025,2022-12-21,344.2150706892319
132,Freddie Mac 0.375% 23sep2025,2022-12-22,-453.05080644645705
133,Freddie Mac 0.375% 23sep2025,2022-12-23,-174.29257361459827
134,Freddie Mac 0.375% 23sep2025,2022-12-27,-236.94697928677078
135,Freddie Mac 0.375% 23sep2025,2022-12-28,18.92481308780998
136,Freddie Mac 0.375% 23sep2025,2022-12-29,129.3211476692593
137,Freddie Mac 0.375% 23sep2025,2022-12-30,-219.1316660676066
138,Japan JGB 0.1% 20jun2031,2022-09-23,0.0
139,Japan JGB 0.1% 20jun2031,2022-09-26,0.0
140,Japan JGB 0.1% 20jun2031,2022-09-27,0.0
141,Japan JGB 0.1% 20jun2031,2022-09-28,0.0
142,Japan JGB 0.1% 20jun2031,2022-09-29,0.0
143,Japan JGB 0.1% 20jun2031,2022-09-30,0.0
144,Japan JGB 0.1% 20jun2031,2022-10-03,0.0
145,Japan JGB 0.1% 20jun2031,2022-10-04,0.0
146,Japan JGB 0.1% 20jun2031,2022-10-05,0.0
147,Japan JGB 0.1% 20jun2031,2022-10-06,0.0
148,Japan JGB 0.1% 20jun2031,2022-10-07,0.0
149,Japan JGB 0.1% 20jun2031,2022-10-10,0.0
150,Japan JGB 0.1% 20jun2031,2022-10-11,0.0
151,Japan JGB 0.1% 20jun2031,2022-10-12,0.0
152,Japan JGB 0.1% 20jun2031,2022-10-13,0.0
153,Japan JGB 0.1% 20jun2031,2022-10-14,0.0
154,Japan JGB 0.1% 20jun2031,2022-10-17,0.0
155,Japan JGB 0.1% 20jun2031,2022-10-18,0.0
156,Japan JGB 0.1% 20jun2031,2022-10-19,0.0
157,Japan JGB 0.1% 20jun2031,2022-10-20,0.0
158,Japan JGB 0.1% 20jun2031,2022-10-21,0.0
159,Japan JGB 0.1% 20jun2031,2022-10-24,0.0
160,Japan JGB 0.1% 20jun2031,2022-10-25,0.0
161,Japan JGB 0.1% 20jun2031,2022-10-26,0.0
162,Japan JGB 0.1% 20jun2031,2022-10-27,0.0
163,Japan JGB 0.1% 20jun2031,2022-10-28,0.0
164,Japan JGB 0.1% 20jun2031,2022-10-31,0.0
165,Japan JGB 0.1% 20jun2031,2022-11-01,0.0
166,Japan JGB 0.1% 20jun2031,2022-11-02,0.0
167,Japan JGB 0.1% 20jun2031,2022-11-03,0.0
168,Japan JGB 0.1% 20jun2031,2022-11-04,0.0
169,Japan JGB 0.1% 20jun2031,2022-11-07,0.0
170,Japan JGB 0.1% 20jun2031,2022-11-08,0.0
171,Japan JGB 0.1% 20jun2031,2022-11-09,0.0
172,Japan JGB 0.1% 20jun2031,2022-11-10,0.0
173,Japan JGB 0.1% 20jun2031,2022-11-11,0.0
174,Japan JGB 0.1% 20jun2031,2022-11-14,0.0
175,Japan JGB 0.1% 20jun2031,2022-11-15,0.0
176,Japan JGB 0.1% 20jun2031,2022-11-16,0.0
177,Japan JGB 0.1% 20jun2031,2022-11-17,0.0
178,Japan JGB 0.1% 20jun2031,2022-11-18,0.0
179,Japan JGB 0.1% 20jun2031,2022-11-21,0.0
180,Japan JGB 0.1% 20jun2031,2022-11-22,0.0
181,Japan JGB 0.1% 20jun2031,2022-11-23,0.0
182,Japan JGB 0.1% 20jun2031,2022-11-25,0.0
183,Japan JGB 0.1% 20jun2031,2022-11-28,0.0
184,Japan JGB 0.1% 20jun2031,2022-11-29,0.0
185,Japan JGB 0.1% 20jun2031,2022-11-30,0.0
186,Japan JGB 0.1% 20jun2031,2022-12-01,0.0
187,Japan JGB 0.1% 20jun2031,2022-12-02,0.0
188,Japan JGB 0.1% 20jun2031,2022-12-05,0.0
189,Japan JGB 0.1% 20jun2031,2022-12-06,-635.6877825604461
190,Japan JGB 0.1% 20jun2031,2022-12-07,-644.0757595200084
191,Japan JGB 0.1% 20jun2031,2022-12-08,751.8261378700365
192,Japan JGB 0.1% 20jun2031,2022-12-09,154.0993324797871
193,Japan JGB 0.1% 20jun2031,2022-12-12,426.2378688003446
194,Japan JGB 0.1% 20jun2031,2022-12-13,-208.3956624002858
195,Japan JGB 0.1% 20jun2031,2022-12-14,-423.09541439943496
196,Japan JGB 0.1% 20jun2031,2022-12-15,202.63023359988074
197,Japan JGB 0.1% 20jun2031,2022-12-16,-687.3940512003792
198,Japan JGB 0.1% 20jun2031,2022-12-19,55.89977760054535
199,Japan JGB 0.1% 20jun2031,2022-12-20,-216.30411000034974
200,Japan JGB 0.1% 20jun2031,2022-12-21,-5598.03563079953
201,Japan JGB 0.1% 20jun2031,2022-12-22,-2714.1650010408157
202,Japan JGB 0.1% 20jun2031,2022-12-23,2991.15309458114
203,Japan JGB 0.1% 20jun2031,2022-12-27,-2356.208191700579
204,Japan JGB 0.1% 20jun2031,2022-12-28,-1014.293989329567
205,Japan JGB 0.1% 20jun2031,2022-12-29,-205.62671346012576
206,Japan JGB 0.1% 20jun2031,2022-12-30,-217.5237416007485
207,Japan JGB 0.1% 20sep2027,2022-09-23,0.0
208,Japan JGB 0.1% 20sep2027,2022-09-26,510.95572955960665
209,Japan JGB 0.1% 20sep2027,2022-09-27,-762.8728090199929
210,Japan JGB 0.1% 20sep2027,2022-09-28,-513.4893887095325
211,Japan JGB 0.1% 20sep2027,2022-09-29,251.9163176092045
212,Japan JGB 0.1% 20sep2027,2022-09-30,161.040673600246
213,Japan JGB 0.1% 20sep2027,2022-10-03,255.01925119978296
214,Japan JGB 0.1% 20sep2027,2022-10-04,247.33861491088828
215,Japan JGB 0.1% 20sep2027,2022-10-05,404.79127179006605
216,Japan JGB 0.1% 20sep2027,2022-10-06,-47.734981500449294
217,Japan JGB 0.1% 20sep2027,2022-10-07,1.0182379205241432
218,Japan JGB 0.1% 20sep2027,2022-10-10,0.0
219,Japan JGB 0.1% 20sep2027,2022-10-11,-250.38845283090245
220,Japan JGB 0.1% 20sep2027,2022-10-12,-356.5502187300399
221,Japan JGB 0.1% 20sep2027,2022-10-13,-4.576585319739479
222,Japan JGB 0.1% 20sep2027,2022-10-14,-252.4247255094799
223,Japan JGB 0.1% 20sep2027,2022-10-17,101.07174446917566
224,Japan JGB 0.1% 20sep2027,2022-10-18,-254.4581031598027
225,Japan JGB 0.1% 20sep2027,2022-10-19,-1.5243094801010102
226,Japan JGB 0.1% 20sep2027,2022-10-20,-304.7987807999107
227,Japan JGB 0.1% 20sep2027,2022-10-21,-560.8271231997333
228,Japan JGB 0.1% 20sep2027,2022-10-24,-198.12701039972126
229,Japan JGB 0.1% 20sep2027,2022-10-25,-53.84261520069231
230,Japan JGB 0.1% 20sep2027,2022-10-26,511.1441287198468
231,Japan JGB 0.1% 20sep2027,2022-10-27,610.7378259204802
232,Japan JGB 0.1% 20sep2027,2022-10-28,708.1493584003329
233,Japan JGB 0.1% 20sep2027,2022-10-31,-155.45226720017126
234,Japan JGB 0.1% 20sep2027,2022-11-01,-150.8432526001361
235,Japan JGB 0.1% 20sep2027,2022-11-02,105.64838057953284
236,Japan JGB 0.1% 20sep2027,2022-11-03,0.0
237,Japan JGB 0.1% 20sep2027,2022-11-04,-99.5462668198802
238,Japan JGB 0.1% 20sep2027,2022-11-07,-261.0673550693009
239,Japan JGB 0.1% 20sep2027,2022-11-08,2.5412776501952976
240,Japan JGB 0.1% 20sep2027,2022-11-09,107.68008215910345
241,Japan JGB 0.1% 20sep2027,2022-11-10,300.16509075073554
242,Japan JGB 0.1% 20sep2027,2022-11-11,45.194211749502074
243,Japan JGB 0.1% 20sep2027,2022-11-14,516.5516701796018
244,Japan JGB 0.1% 20sep2027,2022-11-15,-357.0590837389457
245,Japan JGB 0.1% 20sep2027,2022-11-16,-157.4577358808972
246,Japan JGB 0.1% 20sep2027,2022-11-17,152.87795079035163
247,Japan JGB 0.1% 20sep2027,2022-11-18,1.526595030181852
248,Japan JGB 0.1% 20sep2027,2022-11-21,-454.5670462797916
249,Japan JGB 0.1% 20sep2027,2022-11-22,-48.75672393086643
250,Japan JGB 0.1% 20sep2027,2022-11-23,0.0
251,Japan JGB 0.1% 20sep2027,2022-11-25,198.075819420445
252,Japan JGB 0.1% 20sep2027,2022-11-28,-560.7203302497069
253,Japan JGB 0.1% 20sep2027,2022-11-29,5.080015799530884
254,Japan JGB 0.1% 20sep2027,2022-11-30,-355.0933207996968
255,Japan JGB 0.1% 20sep2027,2022-12-01,-7.10844400001406
256,Japan JGB 0.1% 20sep2027,2022-12-02,259.5854599998165
257,Japan JGB 0.1% 20sep2027,2022-12-05,-99.5685079996656
258,Japan JGB 0.1% 20sep2027,2022-12-06,-302.77114960042127
259,Japan JGB 0.1% 20sep2027,2022-12-07,-358.646628399556
260,Japan JGB 0.1% 20sep2027,2022-12-08,255.52323799935948
261,Japan JGB 0.1% 20sep2027,2022-12-09,-107.18190399944433
262,Japan JGB 0.1% 20sep2027,2022-12-12,203.19898400016427
263,Japan JGB 0.1% 20sep2027,2022-12-13,-95.0020960006259
264,Japan JGB 0.1% 20sep2027,2022-12-14,-2.0299680001880915
265,Japan JGB 0.1% 20sep2027,2022-12-15,98.55484480061932
266,Japan JGB 0.1% 20sep2027,2022-12-16,-99.06233680008881
267,Japan JGB 0.1% 20sep2027,2022-12-19,-5.074920000470229
268,Japan JGB 0.1% 20sep2027,2022-12-20,-357.1189199998844
269,Japan JGB 0.1% 20sep2027,2022-12-21,-809.247606800127
270,Japan JGB 0.1% 20sep2027,2022-12-22,-1576.1149709892245
271,Japan JGB 0.1% 20sep2027,2022-12-23,454.7611863002501
272,Japan JGB 0.1% 20sep2027,2022-12-27,-453.4250502602847
273,Japan JGB 0.1% 20sep2027,2022-12-28,-103.65918024014809
274,Japan JGB 0.1% 20sep2027,2022-12-29,-2.0197808804018678
275,Japan JGB 0.1% 20sep2027,2022-12-30,3.5346165401253984
276,Japan JGB 0.4% 20sep2025,2022-09-23,0.0
277,Japan JGB 0.4% 20sep2025,2022-09-26,141.0665435401138
278,Japan JGB 0.4% 20sep2025,2022-09-27,-179.5839590998171
279,Japan JGB 0.4% 20sep2025,2022-09-28,-111.83675567994669
280,Japan JGB 0.4% 20sep2025,2022-09-29,0.3713291399085392
281,Japan JGB 0.4% 20sep2025,2022-09-30,-1.856645700376248
282,Japan JGB 0.4% 20sep2025,2022-10-03,40.373364719943766
283,Japan JGB 0.4% 20sep2025,2022-10-04,106.63693794068422
284,Japan JGB 0.4% 20sep2025,2022-10-05,36.65974337934631
285,Japan JGB 0.4% 20sep2025,2022-10-06,77.40693012034262
286,Japan JGB 0.4% 20sep2025,2022-10-07,74.06361143967297
287,Japan JGB 0.4% 20sep2025,2022-10-10,0.0
288,Japan JGB 0.4% 20sep2025,2022-10-11,-73.69202567997763
289,Japan JGB 0.4% 20sep2025,2022-10-12,-182.1867091194099
290,Japan JGB 0.4% 20sep2025,2022-10-13,-42.9735118803892
291,Japan JGB 0.4% 20sep2025,2022-10-14,-33.68903694001983
292,Japan JGB 0.4% 20sep2025,2022-10-17,0.0
293,Japan JGB 0.4% 20sep2025,2022-10-18,-75.54746159981096
294,Japan JGB 0.4% 20sep2025,2022-10-19,-35.546085900299204
295,Japan JGB 0.4% 20sep2025,2022-10-20,-147.3815584796448
296,Japan JGB 0.4% 20sep2025,2022-10-21,-147.38097192001305
297,Japan JGB 0.4% 20sep2025,2022-10-24,-108.49585656036288
298,Japan JGB 0.4% 20sep2025,2022-10-25,-38.51374956012933
299,Japan JGB 0.4% 20sep2025,2022-10-26,117.02590536033222
300,Japan JGB 0.4% 20sep2025,2022-10-27,139.22074920001023
301,Japan JGB 0.4% 20sep2025,2022-10-28,295.8763711801007
302,Japan JGB 0.4% 20sep2025,2022-10-31,-1.856645700376248
303,Japan JGB 0.4% 20sep2025,2022-11-01,-66.63680867966059
304,Japan JGB 0.4% 20sep2025,2022-11-02,-4.0838140200212365
305,Japan JGB 0.4% 20sep2025,2022-11-03,0.0
306,Japan JGB 0.4% 20sep2025,2022-11-04,-38.14483998047308
307,Japan JGB 0.4% 20sep2025,2022-11-07,-32.576809200023035
308,Japan JGB 0.4% 20sep2025,2022-11-08,38.145096600259876
309,Japan JGB 0.4% 20sep2025,2022-11-09,31.091529300001184
310,Japan JGB 0.4% 20sep2025,2022-11-10,109.23671850000528
311,Japan JGB 0.4% 20sep2025,2022-11-11,1.485463199750484
312,Japan JGB 0.4% 20sep2025,2022-11-14,36.65989002029619
313,Japan JGB 0.4% 20sep2025,2022-11-15,-108.86579261999987
314,Japan JGB 0.4% 20sep2025,2022-11-16,-2.2277548801102967
315,Japan JGB 0.4% 20sep2025,2022-11-17,-74.43321755946499
316,Japan JGB 0.4% 20sep2025,2022-11-18,-37.03085255991391
317,Japan JGB 0.4% 20sep2025,2022-11-21,-285.8592828003807
318,Japan JGB 0.4% 20sep2025,2022-11-22,-42.22315500029981
319,Japan JGB 0.4% 20sep2025,2022-11-23,0.0
320,Japan JGB 0.4% 20sep2025,2022-11-25,77.77074396054104
321,Japan JGB 0.4% 20sep2025,2022-11-28,-73.32051324034046
322,Japan JGB 0.4% 20sep2025,2022-11-29,0.3708525599472523
323,Japan JGB 0.4% 20sep2025,2022-11-30,-3.3376730395252707
324,Japan JGB 0.4% 20sep2025,2022-12-01,-38.51404284036198
325,Japan JGB 0.4% 20sep2025,2022-12-02,38.51404284036198
326,Japan JGB 0.4% 20sep2025,2022-12-05,3.708525599472523
327,Japan JGB 0.4% 20sep2025,2022-12-06,-77.02845228018123
328,Japan JGB 0.4% 20sep2025,2022-12-07,-107.38520519953272
329,Japan JGB 0.4% 20sep2025,2022-12-08,-0.7413385204372389
330,Japan JGB 0.4% 20sep2025,2022-12-09,1.8538518502596162
331,Japan JGB 0.4% 20sep2025,2022-12-12,34.07468075016163
332,Japan JGB 0.4% 20sep2025,2022-12-13,-77.41821738005069
333,Japan JGB 0.4% 20sep2025,2022-12-14,77.78902441988157
334,Japan JGB 0.4% 20sep2025,2022-12-15,35.18673517019715
335,Japan JGB 0.4% 20sep2025,2022-12-16,-1.4833748402736546
336,Japan JGB 0.4% 20sep2025,2022-12-19,76.6778867501564
337,Japan JGB 0.4% 20sep2025,2022-12-20,-148.16366820037297
338,Japan JGB 0.4% 20sep2025,2022-12-21,-255.13834943970642
339,Japan JGB 0.4% 20sep2025,2022-12-22,33.70574387972988
340,Japan JGB 0.4% 20sep2025,2022-12-23,5.187704900617973
341,Japan JGB 0.4% 20sep2025,2022-12-27,-371.5160544502014
342,Japan JGB 0.4% 20sep2025,2022-12-28,-37.78033092988562
343,Japan JGB 0.4% 20sep2025,2022-12-29,-72.96948632033514
344,Japan JGB 0.4% 20sep2025,2022-12-30,-35.559705739659876
345,Japan JGB 1% 20dec2035,2022-09-23,0.0
346,Japan JGB 1% 20dec2035,2022-09-26,745.0279448998956
347,Japan JGB 1% 20dec2035,2022-09-27,-1519.3533431698982
348,Japan JGB 1% 20dec2035,2022-09-28,-1062.4281404501428
349,Japan JGB 1% 20dec2035,2022-09-29,175.74633300019718
350,Japan JGB 1% 20dec2035,2022-09-30,1031.0939365995682
351,Japan JGB 1% 20dec2035,2022-10-03,230.20373320039425
352,Japan JGB 1% 20dec2035,2022-10-04,917.1725353001189
353,Japan JGB 1% 20dec2035,2022-10-05,804.5327836798083
354,Japan JGB 1% 20dec2035,2022-10-06,112.02681846007067
355,Japan JGB 1% 20dec2035,2022-10-07,-371.9276892004318
356,Japan JGB 1% 20dec2035,2022-10-10,0.0
357,Japan JGB 1% 20dec2035,2022-10-11,-714.8795155196412
358,Japan JGB 1% 20dec2035,2022-10-12,-1346.7593691600414
359,Japan JGB 1% 20dec2035,2022-10-13,-547.2189158302106
360,Japan JGB 1% 20dec2035,2022-10-14,-197.8936750000662
361,Japan JGB 1% 20dec2035,2022-10-17,-2.1044274998257606
362,Japan JGB 1% 20dec2035,2022-10-18,-720.2013874996237
363,Japan JGB 1% 20dec2035,2022-10-19,2.3993199998153614
364,Japan JGB 1% 20dec2035,2022-10-20,-203.29811459998155
365,Japan JGB 1% 20dec2035,2022-10-21,-1261.8970693000642
366,Japan JGB 1% 20dec2035,2022-10-24,-1230.6611265301622
367,Japan JGB 1% 20dec2035,2022-10-25,-750.322930500176
368,Japan JGB 1% 20dec2035,2022-10-26,721.8639887999743
369,Japan JGB 1% 20dec2035,2022-10-27,511.18484560032425
370,Japan JGB 1% 20dec2035,2022-10-28,1668.4395472801862
371,Japan JGB 1% 20dec2035,2022-10-31,1409.3854919195328
372,Japan JGB 1% 20dec2035,2022-11-01,946.5301998904733
373,Japan JGB 1% 20dec2035,2022-11-02,-776.1061175004102
374,Japan JGB 1% 20dec2035,2022-11-03,0.0
375,Japan JGB 1% 20dec2035,2022-11-04,1.504741000148897
376,Japan JGB 1% 20dec2035,2022-11-07,-1088.8052167997807
377,Japan JGB 1% 20dec2035,2022-11-08,-117.79857600002515
378,Japan JGB 1% 20dec2035,2022-11-09,-976.7377422000184
379,Japan JGB 1% 20dec2035,2022-11-10,1266.8390855999478
380,Japan JGB 1% 20dec2035,2022-11-11,516.7851677997128
381,Japan JGB 1% 20dec2035,2022-11-14,1664.616645999945
382,Japan JGB 1% 20dec2035,2022-11-15,-1091.2131467999006
383,Japan JGB 1% 20dec2035,2022-11-16,338.85827856022433
384,Japan JGB 1% 20dec2035,2022-11-17,-141.38931590030097
385,Japan JGB 1% 20dec2035,2022-11-18,172.19948340008614
386,Japan JGB 1% 20dec2035,2022-11-21,-197.58517869972593
387,Japan JGB 1% 20dec2035,2022-11-22,-32.0141325001714
388,Japan JGB 1% 20dec2035,2022-11-23,0.0
389,Japan JGB 1% 20dec2035,2022-11-25,-1.205055599946263
390,Japan JGB 1% 20dec2035,2022-11-28,-1259.7911493997071
391,Japan JGB 1% 20dec2035,2022-11-29,-201.20040290026282
392,Japan JGB 1% 20dec2035,2022-11-30,-858.9091476000453
393,Japan JGB 1% 20dec2035,2022-12-01,428.258083770128
394,Japan JGB 1% 20dec2035,2022-12-02,772.7687817296162
395,Japan JGB 1% 20dec2035,2022-12-05,0.6004983604814242
396,Japan JGB 1% 20dec2035,2022-12-06,-373.3979060004094
397,Japan JGB 1% 20dec2035,2022-12-07,-829.3056141998272
398,Japan JGB 1% 20dec2035,2022-12-08,489.8691408597856
399,Japan JGB 1% 20dec2035,2022-12-09,515.8850231701217
